74,13-09-2020 18:15,198.16,,2246.20,0.09
75,13-09-2020 18:30,207.40,,2246.20,0.09
76,13-09-2020 18:45,218.02,,2246.20,0.10
77,13-09-2020 19:00,228.58,,2246.20,0.10
78,13-09-2020 19:15,237.37,,2246.20,0.11
79,13-09-2020 19:30,248.16,,2246.20,0.11
80,13-09-2020 19:45,256.00,,2246.20,0.11
81,13-09-2020 20:00,260.34,,2246.20,0.12
82,13-09-2020 20:15,261.91,,2246.20,0.12
83,13-09-2020 20:30,260.28,,2246.20,0.12
84,13-09-2020 20:45,253.85,,2246.20,0.11
85,13-09-2020 21:00,249.45,,2246.20,0.11
86,13-09-2020 21:15,249.33,,2246.20,0.11
87,13-09-2020 21:30,251.49,,2246.20,0.11
88,13-09-2020 21:45,254.13,,2246.20,0.11
89,13-09-2020 22:00,262.33,,2246.20,0.12
90,13-09-2020 22:15,273.12,,2246.20,0.12
91,13-09-2020 22:30,285.79,,2246.20,0.13
92,13-09-2020 22:45,297.15,,2246.20,0.13
93,13-09-2020 23:00,309.93,,2246.20,0.14
94,13-09-2020 23:15,322.03,,2246.20,0.14
95,13-09-2020 23:30,327.93,,2246.20,0.15
96,13-09-2020 23:45,330.85,,2246.20,0.15
